Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
28,1336,446,35,B,"[(7, 102), (25, 100), (28, 125), (10, 125)]"
29,1146,970,59,NOTE,"[(51, 2), (138, 2), (138, 31), (51, 31)]"
29,1146,970,59,-,"[(141, 2), (152, 2), (152, 31), (141, 31)]"
29,1146,970,59,8,"[(151, 2), (169, 2), (169, 31), (151, 31)]"
29,1146,970,59,PAL,"[(72, 63), (133, 64), (133, 92), (72, 91)]"
29,1146,970,59,047B,"[(63, 119), (138, 120), (138, 149), (63, 148)]"
30,1398,5386,35,18,"[(51, 50), (76, 50), (76, 78), (51, 78)]"
32,3466,2962,59,R,"[(6, 148), (33, 148), (33, 177), (6, 177)]"
32,3466,2962,59,тг,"[(0, 203), (25, 203), (25, 211), (0, 211)]"
32,3466,2962,59,NOTE,"[(50, 4), (140, 4), (140, 33), (50, 33)]"
32,3466,2962,59,-,"[(142, 4), (152, 4), (152, 33), (142, 33)]"
32,3466,2962,59,8,"[(152, 4), (171, 4), (171, 33), (152, 33)]"
32,3466,2962,59,TI,"[(84, 61), (114, 61), (114, 88), (84, 88)]"
32,3466,2962,59,201A,"[(60, 117), (138, 117), (138, 146), (60, 146)]"
32,3466,2962,59,TV,"[(173, 180), (211, 180), (211, 208), (173, 208)]"
35,1158,5394,59,NOTE,"[(49, 1), (138, 1), (138, 27), (49, 27)]"
35,1158,5394,59,-,"[(141, 1), (151, 1), (151, 27), (141, 27)]"
35,1158,5394,59,8,"[(152, 1), (169, 1), (169, 27), (152, 27)]"
35,1158,5394,59,TAH,"[(67, 59), (131, 60), (130, 89), (66, 88)]"
35,1158,5394,59,064B,"[(68, 119), (132, 119), (132, 142), (68, 142)]"
35,1158,5394,59,TSET,"[(4, 175), (88, 175), (88, 203), (4, 203)]"
35,1158,5394,59,=,"[(88, 175), (106, 175), (106, 203), (88, 203)]"
35,1158,5394,59,57,"[(107, 175), (143, 175), (143, 203), (107, 203)]"
35,1158,5394,59,°,"[(144, 175), (157, 175), (157, 203), (144, 203)]"
35,1158,5394,59,C,"[(166, 175), (189, 175), (189, 203), (166, 203)]"
36,3356,3700,34,18,"[(47, 48), (73, 48), (73, 75), (47, 75)]"
38,8494,830,58,L,"[(132, 0), (149, 0), (149, 14), (132, 14)]"
38,8494,830,58,NG,"[(2, 43), (46, 43), (46, 74), (2, 74)]"
38,8494,830,58,INSTRUM,"[(59, 43), (206, 43), (206, 74), (59, 74)]"
38,8494,830,58,ECT,"[(0, 84), (55, 85), (54, 125), (0, 124)]"
38,8494,830,58,(,"[(66, 86), (75, 86), (74, 125), (65, 125)]"
38,8494,830,58,0405323,"[(76, 86), (201, 89), (200, 129), (75, 126)]"
38,8494,830,58,),"[(203, 89), (207, 89), (207, 128), (202, 128)]"
38,8494,830,58,NSTRUMENT,"[(0, 146), (200, 146), (200, 175), (0, 175)]"
39,8732,1118,43,_ACED,"[(0, 0), (100, 0), (100, 26), (0, 27)]"
39,8732,1118,43,WI,"[(112, 0), (152, 0), (152, 26), (112, 26)]"
39,8732,1118,43,SL,"[(0, 52), (36, 52), (36, 84), (0, 84)]"
39,8732,1118,43,-,"[(38, 52), (53, 52), (53, 83), (38, 83)]"
39,8732,1118,43,026,"[(48, 52), (102, 52), (102, 83), (48, 83)]"
39,8732,1118,43,AN,"[(112, 52), (153, 52), (153, 83), (112, 83)]"
39,8732,1118,43,6,"[(0, 101), (18, 101), (18, 129), (0, 129)]"
39,8732,1118,43,AS,"[(25, 100), (69, 100), (69, 128), (25, 128)]"
39,8732,1118,43,PER,"[(79, 100), (147, 100), (147, 128), (79, 128)]"
40,1404,4356,58,TI,"[(81, 65), (110, 65), (110, 94), (81, 94)]"
40,1404,4356,58,230A,"[(57, 121), (136, 121), (136, 151), (57, 151)]"
40,1404,4356,58,NOTE,"[(42, 184), (131, 184), (131, 207), (42, 207)]"
40,1404,4356,58,-,"[(134, 184), (143, 184), (143, 207), (134, 207)]"
40,1404,4356,58,8,"[(145, 184), (161, 184), (161, 207), (145, 207)]"
41,8532,2940,58,1,"[(4, 39), (14, 39), (14, 71), (4, 71)]"
41,8532,2940,58,-,"[(20, 39), (29, 39), (29, 71), (20, 71)]"
41,8532,2940,58,H1-052-15-2,"[(32, 38), (207, 39), (207, 72), (32, 71)]"
41,8532,2940,58,1,"[(8, 89), (16, 89), (16, 125), (8, 125)]"
41,8532,2940,58,-,"[(20, 89), (30, 89), (30, 125), (20, 125)]"
41,8532,2940,58,H1-01-00-4C,"[(29, 89), (201, 89), (201, 125), (29, 125)]"
41,8532,2940,58,P1,"[(0, 136), (25, 136), (25, 167), (0, 167)]"
41,8532,2940,58,-,"[(28, 136), (38, 136), (38, 167), (28, 167)]"
41,8532,2940,58,H1-052-15-,"[(40, 136), (205, 136), (205, 167), (40, 167)]"
42,4246,5382,43,HOLD,"[(0, 16), (81, 16), (81, 48), (0, 48)]"
42,4246,5382,43,-,"[(81, 16), (94, 16), (94, 48), (81, 48)]"
42,4246,5382,43,2,"[(92, 16), (110, 16), (110, 48), (92, 48)]"
42,4246,5382,43,NOTE,"[(0, 56), (79, 57), (79, 89), (0, 88)]"
42,4246,5382,43,19,"[(90, 58), (125, 58), (125, 89), (90, 89)]"
43,8444,2624,36,SPECT,"[(11, 0), (127, 0), (127, 20), (11, 20)]"
43,8444,2624,36,ETED,"[(0, 42), (78, 42), (78, 71), (0, 71)]"
43,8444,2624,36,.,"[(80, 42), (87, 42), (87, 71), (80, 71)]"
44,4184,5378,43,HOLD-,"[(51, 20), (153, 21), (153, 54), (51, 53)]"
44,4184,5378,43,NOTE,"[(50, 63), (140, 63), (140, 91), (50, 91)]"
45,1386,442,35,9367,"[(0, 48), (69, 48), (69, 76), (0, 76)]"
45,1386,442,35,NOTE,"[(22, 112), (110, 112), (110, 125), (22, 125)]"
46,9016,1156,58,-027,"[(10, 42), (77, 42), (77, 72), (10, 72)]"
46,9016,1156,58,IS,"[(88, 42), (116, 42), (116, 72), (88, 72)]"
46,9016,1156,58,REPL,"[(131, 42), (207, 42), (207, 72), (131, 72)]"
46,9016,1156,58,ECT,"[(0, 88), (54, 88), (54, 121), (0, 121)]"
46,9016,1156,58,(,"[(65, 88), (74, 88), (74, 121), (65, 121)]"
46,9016,1156,58,0405323,"[(75, 87), (199, 88), (199, 122), (75, 121)]"
46,9016,1156,58,),"[(203, 88), (207, 88), (207, 121), (203, 121)]"
46,9016,1156,58,DOCUMENTAT,"[(0, 182), (207, 182), (207, 207), (0, 207)]"
48,8262,2620,36,2,"[(52, 1), (69, 1), (69, 22), (52, 22)]"
48,8262,2620,36,.,"[(73, 1), (79, 1), (79, 22), (73, 22)]"
48,8262,2620,36,3.,"[(55, 46), (81, 46), (81, 73), (55, 73)]"
48,8262,2620,36,D,"[(109, 46), (127, 46), (127, 73), (109, 73)]"
50,2242,5502,56,227,"[(62, 124), (133, 122), (134, 165), (63, 167)]"
50,2242,5502,56,€,"[(127, 123), (154, 122), (155, 164), (128, 165)]"
51,8918,2100,34,TEMPER,"[(0, 40), (121, 38), (121, 74), (1, 76)]"
51,8918,2100,34,OP,"[(0, 91), (31, 91), (31, 121), (0, 121)]"
51,8918,2100,34,OF,"[(41, 91), (87, 91), (87, 121), (41, 121)]"
51,8918,2100,34,O,"[(96, 91), (121, 91), (121, 121), (96, 121)]"
52,8972,5826,30,DON,"[(107, 82), (0, 81), (0, 22), (107, 23)]"
54,8630,2940,58,52-15-21-001,"[(4, 42), (198, 42), (198, 69), (4, 69)]"
54,8630,2940,58,01-00-40-002,"[(0, 89), (182, 89), (182, 119), (0, 119)]"
54,8630,2940,58,052-15-25-003,"[(0, 136), (207, 136), (207, 166), (0, 166)]"
55,4538,212,51,NOTE,"[(73, 181), (73, 98), (103, 98), (103, 181)]"
55,4538,212,51,-,"[(73, 97), (73, 86), (103, 86), (103, 97)]"
55,4538,212,51,8,"[(73, 86), (73, 67), (103, 67), (103, 86)]"
55,4538,212,51,PA,"[(139, 81), (181, 82), (181, 111), (139, 110)]"
55,4538,212,51,050,"[(134, 138), (181, 138), (181, 166), (134, 166)]"
56,9122,5826,32,Ga,"[(25, 29), (113, 29), (113, 83), (25, 83)]"
57,9362,2986,29,ELLIN,"[(11, 0), (94, 0), (94, 25), (11, 25)]"
57,9362,2986,29,DIAGRA,"[(0, 51), (103, 50), (103, 80), (0, 81)]"
58,8676,2106,56,M,"[(0, 19), (23, 19), (23, 55), (0, 55)]"
58,8676,2106,56,(,"[(34, 19), (43, 19), (43, 55), (34, 55)]"
58,8676,2106,56,5323P1,"[(44, 19), (153, 19), (153, 55), (44, 55)]"
58,8676,2106,56,-,"[(159, 19), (167, 19), (167, 55), (159, 55)]"
58,8676,2106,56,H1,"[(171, 19), (199, 19), (199, 55), (171, 55)]"
58,8676,2106,56,OSITION,"[(0, 73), (126, 72), (126, 105), (0, 106)]"
58,8676,2106,56,IS,"[(140, 73), (168, 73), (168, 105), (140, 105)]"
58,8676,2106,56,C,"[(178, 73), (199, 73), (199, 105), (178, 105)]"
58,8676,2106,56,POINT,"[(0, 124), (88, 124), (88, 154), (0, 154)]"
58,8676,2106,56,IS,"[(99, 124), (128, 124), (128, 154), (99, 154)]"
58,8676,2106,56,FRO,"[(141, 124), (199, 124), (199, 154), (141, 154)]"
59,8420,2988,49,5323P1,"[(2, 25), (111, 24), (111, 55), (2, 56)]"
59,8420,2988,49,-,"[(114, 25), (124, 25), (124, 55), (114, 55)]"
59,8420,2988,49,H1-,"[(125, 25), (175, 25), (175, 55), (125, 55)]"
59,8420,2988,49,-5323P1,"[(0, 74), (119, 74), (119, 102), (0, 102)]"
59,8420,2988,49,-,"[(124, 74), (133, 74), (133, 102), (124, 102)]"
59,8420,2988,49,H1,"[(137, 74), (172, 74), (172, 102), (137, 102)]"
61,8438,2522,43,LETED,"[(0, 51), (93, 54), (92, 86), (0, 83)]"
61,8438,2522,43,.,"[(90, 54), (103, 54), (102, 85), (89, 85)]"
61,8438,2522,43,B,"[(139, 56), (153, 57), (153, 88), (138, 87)]"
61,8438,2522,43,E,"[(0, 105), (19, 105), (19, 134), (0, 134)]"
61,8438,2522,43,SPEC,"[(27, 104), (116, 104), (116, 133), (27, 133)]"
61,8438,2522,43,TO,"[(128, 104), (153, 104), (153, 133), (128, 133)]"
62,8248,2510,40,1,"[(74, 61), (86, 61), (86, 90), (74, 90)]"
62,8248,2510,40,.,"[(94, 61), (100, 61), (100, 90), (94, 90)]"
62,8248,2510,40,C,"[(129, 61), (143, 61), (143, 90), (129, 90)]"
62,8248,2510,40,2,"[(74, 112), (93, 112), (93, 140), (74, 140)]"
62,8248,2510,40,.,"[(95, 111), (100, 111), (100, 139), (95, 139)]"
62,8248,2510,40,F,"[(132, 111), (143, 111), (143, 139), (132, 139)]"
63,9608,2998,40,-HABSH,"[(6, 2), (137, 1), (137, 34), (6, 35)]"
63,9608,2998,40,.,"[(140, 2), (143, 2), (143, 34), (140, 34)]"
63,9608,2998,40,C,"[(0, 60), (14, 60), (14, 92), (0, 92)]"
63,9608,2998,40,-,"[(14, 59), (26, 59), (26, 91), (14, 91)]"
63,9608,2998,40,101A,"[(27, 59), (104, 59), (104, 91), (27, 91)]"
63,9608,2998,40,),"[(104, 59), (112, 59), (112, 91), (104, 91)]"
64,6840,394,53,OUTSIDE,"[(41, 39), (185, 39), (185, 67), (41, 67)]"
64,6840,394,53,(,"[(41, 81), (52, 81), (52, 114), (41, 114)]"
64,6840,394,53,SEE,"[(51, 80), (114, 79), (114, 113), (51, 114)]"
64,6840,394,53,OUT,"[(126, 79), (189, 78), (189, 112), (126, 113)]"
64,6840,394,53,AND,"[(39, 119), (108, 119), (108, 150), (39, 150)]"
64,6840,394,53,LOC,"[(120, 119), (184, 119), (184, 150), (120, 150)]"
65,9254,2100,30,TO,"[(15, 34), (60, 34), (60, 68), (15, 68)]"
65,9254,2100,30,CO,"[(69, 34), (107, 34), (107, 67), (69, 67)]"
66,8368,726,59,TO,"[(29, 32), (74, 32), (74, 61), (29, 61)]"
66,8368,726,59,REMOTE,"[(86, 32), (211, 32), (211, 61), (86, 61)]"
66,8368,726,59,FOR,"[(24, 90), (92, 90), (92, 121), (24, 121)]"
66,8368,726,59,MOTOR,"[(103, 90), (211, 90), (211, 121), (103, 121)]"
66,8368,726,59,EXISTING,"[(25, 149), (175, 149), (175, 180), (25, 180)]"
66,8368,726,59,IN,"[(188, 149), (211, 149), (211, 180), (188, 180)]"
66,8368,726,59,PROJECT,"[(29, 196), (181, 196), (181, 211), (29, 211)]"
66,8368,726,59,(,"[(191, 197), (201, 197), (201, 211), (191, 211)]"
66,8368,726,59,C,"[(202, 197), (211, 197), (211, 211), (202, 211)]"
67,8482,2842,59,30001,"[(0, 91), (75, 91), (75, 119), (0, 119)]"
67,8482,2842,59,TO,"[(88, 91), (131, 91), (131, 119), (88, 119)]"
67,8482,2842,59,007,"[(143, 91), (196, 91), (196, 119), (143, 119)]"
67,8482,2842,59,23P1,"[(0, 141), (67, 141), (67, 170), (0, 170)]"
67,8482,2842,59,-,"[(72, 141), (82, 141), (82, 170), (72, 170)]"
67,8482,2842,59,H1-052-1,"[(84, 141), (211, 141), (211, 170), (84, 170)]"
67,8482,2842,59,23P1,"[(0, 189), (66, 189), (66, 211), (0, 211)]"
67,8482,2842,59,-,"[(71, 189), (82, 189), (82, 211), (71, 211)]"
67,8482,2842,59,H1-01-00,"[(82, 189), (211, 189), (211, 211), (82, 211)]"
68,9464,2996,41,NGS,"[(0, 5), (65, 5), (65, 36), (0, 36)]"
68,9464,2996,41,LIST,"[(75, 5), (145, 5), (145, 36), (75, 36)]"
68,9464,2996,41,RAM,"[(0, 64), (54, 64), (54, 91), (0, 91)]"
68,9464,2996,41,-,"[(69, 64), (84, 64), (84, 91), (69, 91)]"
68,9464,2996,41,52-0,"[(89, 64), (145, 64), (145, 91), (89, 91)]"
69,8350,2512,40,DELETE,"[(27, 57), (143, 58), (143, 87), (27, 86)]"
69,8350,2512,40,PIPE,"[(29, 109), (101, 110), (101, 139), (29, 138)]"
69,8350,2512,40,SF,"[(112, 109), (143, 109), (143, 138), (112, 138)]"
70,8258,2102,33,19.,"[(32, 38), (76, 38), (76, 69), (32, 69)]"
70,8258,2102,33,VA,"[(83, 38), (117, 38), (117, 68), (83, 68)]"
70,8258,2102,33,20.,"[(29, 87), (73, 87), (73, 116), (29, 116)]"
70,8258,2102,33,AL,"[(84, 87), (117, 87), (117, 115), (84, 115)]"
71,8820,2098,59,1,"[(8, 33), (13, 33), (13, 64), (8, 64)]"
71,8820,2098,59,-,"[(21, 33), (30, 33), (30, 64), (21, 64)]"
71,8820,2098,59,H1-01-15-38,"[(33, 33), (204, 33), (204, 64), (33, 64)]"
71,8820,2098,59,IS,"[(2, 88), (31, 88), (31, 119), (2, 119)]"
71,8820,2098,59,OVER,"[(41, 88), (134, 88), (134, 119), (41, 119)]"
71,8820,2098,59,TEM,"[(145, 88), (211, 88), (211, 119), (145, 119)]"
71,8820,2098,59,FROM,"[(3, 139), (94, 139), (94, 167), (3, 167)]"
71,8820,2098,59,TOP,"[(108, 139), (173, 139), (173, 167), (108, 167)]"
71,8820,2098,59,O,"[(184, 139), (210, 139), (210, 167), (184, 167)]"
72,8538,786,56,OR,"[(1, 24), (50, 24), (50, 55), (1, 55)]"
72,8538,786,56,DEVICES,"[(60, 24), (199, 24), (199, 55), (60, 55)]"
72,8538,786,56,INSTRUMEN,"[(12, 83), (199, 83), (199, 114), (12, 114)]"
72,8538,786,56,(,"[(17, 130), (28, 130), (29, 168), (18, 168)]"
72,8538,786,56,0405323,"[(26, 129), (152, 127), (153, 166), (27, 168)]"
72,8538,786,56,),"[(155, 128), (165, 128), (166, 166), (156, 166)]"
72,8538,786,56,S,"[(174, 127), (195, 127), (196, 165), (175, 165)]"
72,8538,786,56,TRUMENT,"[(0, 185), (150, 185), (150, 199), (0, 199)]"
72,8538,786,56,IS,"[(163, 185), (190, 185), (190, 199), (163, 199)]"
73,9550,3000,44,IST,"[(14, 6), (65, 5), (65, 38), (14, 39)]"
73,9550,3000,44,-,"[(69, 6), (89, 6), (89, 38), (69, 38)]"
73,9550,3000,44,HAB,"[(93, 5), (157, 4), (157, 37), (93, 38)]"
73,9550,3000,44,52,"[(9, 64), (44, 64), (44, 95), (9, 95)]"
73,9550,3000,44,-,"[(45, 64), (55, 64), (55, 94), (45, 94)]"
73,9550,3000,44,C,"[(56, 64), (79, 64), (79, 94), (56, 94)]"
73,9550,3000,44,-,"[(80, 64), (91, 64), (91, 94), (80, 94)]"
73,9550,3000,44,101A,"[(93, 63), (157, 62), (157, 93), (93, 94)]"
74,8520,1840,42,TS,"[(0, 9), (34, 10), (33, 42), (0, 41)]"
74,8520,1840,42,FOR,"[(47, 9), (113, 10), (112, 43), (46, 42)]"
74,8520,1840,42,PI,"[(124, 11), (149, 12), (149, 44), (123, 43)]"
74,8520,1840,42,ENDOR,"[(0, 62), (101, 62), (101, 90), (0, 90)]"
74,8520,1840,42,UN,"[(113, 62), (149, 62), (149, 90), (113, 90)]"
75,9058,2100,34,ATURE,"[(0, 41), (108, 42), (108, 73), (0, 72)]"
75,9058,2100,34,RESEF,"[(20, 90), (121, 91), (121, 121), (20, 121)]"
76,8392,2034,56,EXISTING,"[(0, 0), (139, 0), (139, 23), (0, 23)]"
76,8392,2034,56,PA,"[(155, 0), (199, 0), (199, 23), (155, 23)]"
76,8392,2034,56,ALL,"[(0, 41), (50, 41), (50, 71), (0, 71)]"
76,8392,2034,56,PIPING,"[(61, 41), (168, 41), (168, 71), (61, 71)]"
76,8392,2034,56,/,"[(171, 41), (183, 41), (183, 71), (171, 71)]"
76,8392,2034,56,I,"[(192, 41), (198, 41), (198, 71), (192, 71)]"
76,8392,2034,56,HOOK,"[(0, 92), (88, 92), (88, 121), (0, 121)]"
76,8392,2034,56,-,"[(87, 92), (98, 92), (98, 121), (87, 121)]"
76,8392,2034,56,UP,"[(101, 92), (143, 92), (143, 121), (101, 121)]"
76,8392,2034,56,DIA,"[(155, 92), (199, 92), (199, 121), (155, 121)]"
76,8392,2034,56,VALVE,"[(0, 145), (96, 144), (96, 178), (0, 179)]"
76,8392,2034,56,FAILU,"[(107, 144), (199, 143), (199, 177), (107, 178)]"
77,7884,2042,52,NIT,"[(0, 38), (45, 38), (45, 67), (0, 67)]"
77,7884,2042,52,NUMBER,"[(55, 38), (185, 38), (185, 67), (55, 67)]"
77,7884,2042,52,E,"[(0, 80), (17, 80), (17, 109), (0, 109)]"
77,7884,2042,52,-,"[(18, 80), (29, 80), (29, 109), (18, 109)]"
77,7884,2042,52,IN,"[(28, 80), (60, 80), (60, 109), (28, 109)]"
77,7884,2042,52,POINT,"[(72, 80), (172, 80), (172, 109), (72, 109)]"
77,7884,2042,52,SERIAL,"[(0, 119), (106, 119), (106, 149), (0, 149)]"
77,7884,2042,52,NUM,"[(118, 119), (185, 119), (185, 149), (118, 149)]"
79,8662,3012,28,5-25-00,"[(0, 12), (99, 10), (99, 41), (0, 43)]"
80,8790,1166,52,026,"[(7, 21), (61, 21), (61, 51), (7, 51)]"
80,8790,1166,52,AND,"[(71, 21), (138, 21), (138, 51), (71, 51)]"
80,8790,1166,52,LS,"[(152, 21), (185, 21), (185, 51), (152, 51)]"
80,8790,1166,52,AS,"[(0, 67), (28, 67), (28, 98), (0, 98)]"
80,8790,1166,52,PER,"[(39, 67), (105, 67), (105, 98), (39, 98)]"
80,8790,1166,52,PRO,"[(117, 67), (184, 67), (184, 98), (117, 98)]"
80,8790,1166,52,H,"[(0, 160), (20, 160), (20, 185), (0, 185)]"
80,8790,1166,52,PACKAGE,"[(33, 159), (185, 160), (185, 185), (33, 185)]"
81,8642,2034,47,RUMENT,"[(2, 25), (139, 25), (139, 55), (2, 55)]"
81,8642,2034,47,IN,"[(151, 25), (167, 25), (167, 55), (151, 55)]"
81,8642,2034,47,AM,"[(0, 73), (39, 74), (38, 110), (0, 109)]"
81,8642,2034,47,(,"[(53, 73), (63, 73), (62, 109), (52, 109)]"
81,8642,2034,47,5323P1,"[(62, 73), (167, 75), (167, 112), (61, 110)]"
81,8642,2034,47,POSITION,"[(0, 129), (146, 130), (146, 162), (0, 161)]"
81,8642,2034,47,I-,"[(158, 129), (167, 129), (167, 161), (158, 161)]"
82,9342,2100,33,COLD,"[(0, 41), (78, 41), (78, 71), (0, 71)]"
82,9342,2100,33,P,"[(89, 41), (106, 41), (106, 71), (89, 71)]"
83,3938,2438,31,FG,"[(73, 57), (109, 57), (109, 87), (73, 87)]"
85,9078,2986,29,LARM,"[(0, 0), (90, 0), (91, 26), (0, 28)]"
85,9078,2986,29,AUSE,"[(4, 53), (92, 53), (92, 80), (4, 80)]"
86,2798,2662,58,TI,"[(66, 67), (114, 67), (114, 112), (66, 112)]"
86,2798,2662,58,250,"[(55, 120), (138, 125), (135, 166), (53, 161)]"
87,8960,2138,58,15-38-001,"[(0, 0), (139, 0), (139, 29), (0, 27)]"
87,8960,2138,58,),"[(139, 0), (152, 0), (152, 27), (139, 27)]"
87,8960,2138,58,.,"[(153, 0), (160, 0), (160, 27), (153, 27)]"
87,8960,2138,58,TEMPERATU,"[(3, 47), (202, 47), (202, 78), (3, 78)]"
87,8960,2138,58,OP,"[(0, 97), (32, 97), (32, 127), (0, 127)]"
87,8960,2138,58,OF,"[(43, 97), (88, 97), (88, 127), (43, 127)]"
87,8960,2138,58,OIL,"[(97, 97), (150, 97), (150, 127), (97, 127)]"
87,8960,2138,58,RE,"[(160, 97), (202, 97), (202, 127), (160, 127)]"
88,8668,780,55,ICES,"[(0, 30), (70, 30), (70, 59), (0, 59)]"
88,8668,780,55,&,"[(81, 30), (100, 30), (100, 59), (81, 59)]"
88,8668,780,55,MOTO,"[(114, 30), (197, 30), (197, 59), (114, 59)]"
88,8668,780,55,MENT,"[(3, 88), (93, 88), (93, 119), (3, 119)]"
88,8668,780,55,/,"[(93, 88), (107, 88), (107, 118), (93, 118)]"
88,8668,780,55,VALVE,"[(103, 88), (197, 88), (197, 118), (103, 118)]"
88,8668,780,55,23,"[(0, 135), (21, 134), (22, 171), (0, 172)]"
88,8668,780,55,),"[(23, 135), (33, 135), (34, 171), (24, 171)]"
88,8668,780,55,SCOPE,"[(43, 134), (156, 131), (157, 168), (44, 171)]"
88,8668,780,55,.,"[(158, 132), (166, 132), (167, 168), (159, 168)]"
88,8668,780,55,דר,"[(114, 188), (145, 191), (143, 197), (113, 197)]"
89,9212,2154,30,OIR,"[(0, 28), (52, 29), (52, 61), (0, 60)]"
89,9212,2154,30,.,"[(54, 29), (60, 29), (60, 60), (54, 60)]"
