Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
376,964,2230,27,0-57,"[(0, 9), (95, 6), (95, 64), (0, 67)]"
377,7596,5224,27,COR,"[(17, 33), (91, 33), (91, 62), (17, 62)]"
377,7596,5224,27,INI,"[(94, 95), (56, 95), (56, 81), (94, 81)]"
378,2156,440,26,FICIAL,"[(0, 27), (91, 25), (91, 64), (0, 66)]"
378,2156,440,26,5725,"[(14, 77), (91, 77), (91, 91), (14, 91)]"
378,2156,440,26,T,"[(75, 76), (91, 76), (91, 91), (75, 91)]"
379,9464,3722,25,LOOP,"[(0, 25), (89, 29), (89, 63), (0, 59)]"
380,8242,1430,21,NOS,"[(0, 22), (63, 22), (63, 52), (0, 52)]"
381,6586,6356,20,I,"[(0, 23), (6, 23), (7, 53), (0, 53)]"
381,6586,6356,20,COF,"[(9, 22), (71, 20), (71, 50), (10, 52)]"
382,8188,3770,20,COM,"[(11, 21), (71, 21), (71, 52), (11, 52)]"
383,8404,2482,20,COM,"[(11, 20), (71, 19), (71, 51), (11, 52)]"
384,8406,3532,20,E,"[(0, 21), (12, 21), (12, 51), (0, 51)]"
384,8406,3532,20,CON,"[(12, 21), (71, 21), (71, 51), (12, 51)]"
385,8870,4146,39,OLDS,"[(0, 45), (139, 44), (139, 99), (0, 100)]"
387,4312,6812,36,habi,"[(0, 28), (115, 30), (114, 87), (0, 85)]"
388,7668,5238,32,ORROSS,"[(0, 27), (113, 24), (113, 59), (0, 62)]"
388,7668,5238,32,INJECT,"[(0, 76), (113, 76), (113, 108), (0, 108)]"
389,5592,6814,31,cions,"[(0, 19), (109, 17), (109, 79), (0, 81)]"
390,8968,1438,31,PERSO,"[(8, 31), (109, 30), (109, 60), (8, 61)]"
390,8968,1438,31,ATE,"[(0, 79), (58, 78), (58, 107), (0, 108)]"
390,8968,1438,31,.,"[(62, 79), (68, 79), (68, 107), (62, 107)]"
390,8968,1438,31,1,"[(79, 79), (94, 79), (94, 107), (79, 107)]"
391,9026,3716,30,SHEET,"[(0, 0), (107, 0), (107, 32), (0, 31)]"
391,9026,3716,30,VIRTU,"[(15, 43), (107, 43), (107, 75), (15, 75)]"
391,9026,3716,30,IVI,"[(42, 107), (3, 107), (3, 91), (42, 91)]"
392,2290,4998,28,57,"[(40, 7), (99, 6), (99, 68), (41, 69)]"
393,3512,378,28,57,"[(39, 9), (99, 2), (99, 67), (46, 74)]"
394,4478,378,28,-,"[(7, 12), (23, 11), (25, 72), (9, 73)]"
394,4478,378,28,57,"[(41, 10), (99, 7), (99, 68), (43, 71)]"
395,7120,1032,25,XTG,"[(19, 10), (84, 10), (84, 39), (19, 39)]"
395,7120,1032,25,573F,"[(27, 58), (89, 58), (89, 85), (27, 85)]"
397,8442,2290,21,RCUN,"[(0, 23), (73, 23), (73, 53), (0, 53)]"
398,4786,3318,38,573P,"[(6, 12), (79, 13), (79, 40), (6, 39)]"
398,4786,3318,38,01,"[(25, 54), (58, 54), (58, 80), (25, 80)]"
399,8682,856,37,4C,"[(0, 3), (32, 4), (31, 40), (0, 39)]"
399,8682,856,37,(,"[(45, 3), (55, 3), (54, 39), (44, 39)]"
399,8682,856,37,2003,"[(55, 3), (126, 4), (125, 41), (54, 40)]"
399,8682,856,37,LINE,"[(10, 52), (80, 52), (80, 82), (10, 82)]"
399,8682,856,37,LO,"[(91, 52), (131, 52), (131, 82), (91, 82)]"
399,8682,856,37,E,"[(0, 100), (19, 100), (19, 128), (0, 128)]"
399,8682,856,37,TEST,"[(28, 100), (116, 100), (116, 128), (28, 128)]"
399,8682,856,37,S,"[(125, 100), (131, 100), (131, 128), (125, 128)]"
400,7666,4646,35,THERI,"[(5, 2), (123, 1), (123, 29), (5, 30)]"
400,7666,4646,35,0202-0,"[(0, 47), (117, 47), (117, 76), (0, 76)]"
401,6420,5122,34,OD,"[(0, 44), (36, 44), (36, 78), (0, 78)]"
401,6420,5122,34,X,"[(46, 44), (69, 44), (69, 77), (46, 77)]"
401,6420,5122,34,0.0,"[(78, 44), (121, 44), (121, 77), (78, 77)]"
402,3976,858,34,(,"[(27, 46), (39, 46), (40, 85), (28, 85)]"
402,3976,858,34,NOTE,"[(38, 45), (121, 44), (121, 84), (39, 85)]"
402,3976,858,34,ESP,"[(45, 89), (109, 89), (109, 119), (45, 119)]"
404,8790,2444,24,H,"[(0, 17), (10, 17), (10, 48), (0, 48)]"
404,8790,2444,24,POS,"[(16, 16), (83, 15), (83, 46), (16, 47)]"
404,8790,2444,24,YPF,"[(0, 65), (69, 64), (69, 85), (0, 85)]"
404,8790,2444,24,H,"[(74, 65), (85, 65), (85, 85), (74, 85)]"
405,9318,1954,24,BODY,"[(0, 29), (85, 29), (85, 58), (0, 58)]"
406,8446,6466,22,JGL,"[(0, 20), (77, 19), (77, 59), (0, 60)]"
407,9004,3388,21,EQUI,"[(0, 24), (73, 23), (73, 53), (0, 54)]"
408,6376,6816,34,tion,"[(0, 25), (94, 25), (94, 80), (0, 80)]"
409,898,1772,34,OUP,"[(46, 121), (46, 69), (78, 69), (78, 121)]"
409,898,1772,34,DAT,"[(46, 57), (46, 0), (77, 0), (77, 57)]"
410,3480,4134,31,6620,"[(0, 39), (101, 39), (101, 74), (0, 74)]"
410,3480,4134,31,.,"[(104, 39), (109, 39), (109, 74), (104, 74)]"
410,3480,4134,31,FED,"[(0, 96), (54, 96), (54, 109), (0, 109)]"
411,8174,5944,31,CONSU,"[(1, 42), (109, 42), (109, 70), (1, 70)]"
412,3990,6812,30,wed,"[(0, 22), (89, 18), (92, 81), (0, 85)]"
412,3990,6812,30,.,"[(97, 18), (104, 18), (107, 80), (100, 80)]"
413,9274,3722,28,W,"[(0, 34), (17, 34), (17, 67), (0, 67)]"
413,9274,3722,28,CON,"[(18, 34), (91, 34), (91, 67), (18, 67)]"
414,8676,6132,27,4300,"[(8, 34), (95, 34), (95, 61), (8, 61)]"
415,8832,6466,26,NOI,"[(91, 65), (8, 65), (8, 25), (91, 25)]"
415,8832,6466,26,.,"[(4, 65), (0, 65), (0, 25), (4, 25)]"
416,8546,1812,25,ΑΝ,"[(4, 26), (53, 26), (53, 60), (4, 60)]"
416,8546,1812,25,ANEL,"[(4, 24), (89, 24), (89, 62), (4, 62)]"
417,656,1090,24,573,"[(42, 0), (85, 0), (85, 26), (42, 26)]"
417,656,1090,24,30,"[(52, 37), (85, 37), (85, 61), (52, 61)]"
418,2916,4716,22,COM,"[(11, 24), (77, 23), (77, 55), (11, 56)]"
419,8170,762,22,CON,"[(17, 24), (77, 24), (77, 53), (17, 53)]"
420,8496,524,22,A,"[(0, 24), (14, 24), (14, 54), (0, 54)]"
420,8496,524,22,COD,"[(17, 24), (77, 24), (77, 54), (17, 54)]"
421,8882,1906,22,COF,"[(18, 25), (77, 25), (77, 55), (18, 55)]"
422,9142,6528,45,CIAL,"[(4, 0), (117, 0), (117, 40), (4, 41)]"
422,9142,6528,45,L,"[(137, 0), (161, 0), (161, 39), (137, 39)]"
422,9142,6528,45,0,"[(0, 60), (14, 59), (15, 105), (0, 106)]"
422,9142,6528,45,(,"[(29, 59), (45, 59), (46, 105), (30, 105)]"
422,9142,6528,45,2500,"[(44, 58), (161, 55), (161, 101), (45, 104)]"
423,3324,496,44,ELEC,"[(61, 6), (157, 5), (157, 41), (61, 42)]"
423,3324,496,44,DES,"[(88, 59), (157, 60), (157, 98), (88, 97)]"
